,index,B01001_001E,B01001_002E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_007E,B01001_008E,B01001_009E,B01001_010E,B03002_001E,B03002_002E,B03002_003E,B03002_004E,B03002_005E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_010E,B03002_011E,B03002_012E,B03002_013E,B03002_014E,B03002_015E,B03002_016E,B03002_017E,B03002_018E,B03002_019E,B03002_020E,B15003_001E,B15003_002E,B15003_003E,B15003_004E,B15003_005E,B15003_006E,B15003_007E,B15003_008E,B15003_009E,B15003_010E,B15003_011E,B15003_012E,B15003_013E,B15003_014E,B15003_015E,B15003_016E,B15003_017E,B15003_018E,B15003_019E,B15003_020E,B15003_021E,B15003_022E,B15003_023E,B15003_024E,B15003_025E
729,"Census Tract 8175, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:817500",3659,1656,94,205,19,23,71,0,52,58,3659,3039,153,2818,0,68,0,0,0,0,0,620,193,67,0,0,0,360,0,0,2481,88,0,0,0,0,38,0,0,0,25,25,69,77,90,85,613,210,193,586,211,93,78,0,0
730,"Census Tract 8177, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:817700",5118,2659,181,101,190,166,56,14,39,151,5118,4446,129,4306,0,11,0,0,0,0,0,672,507,12,0,0,0,153,0,0,3559,51,0,0,0,0,12,29,0,43,16,49,35,95,90,87,1152,100,219,605,296,524,156,0,0
731,"Census Tract 8179, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:817900",5796,3043,131,80,187,76,76,11,11,115,5796,5596,900,4442,0,45,0,0,209,0,209,200,122,55,0,0,0,23,0,0,4594,5,0,0,0,0,3,0,0,0,12,218,61,62,62,122,1390,50,399,1088,334,645,143,0,0
732,"Census Tract 8212, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:821200",6543,3417,65,215,176,128,301,50,58,254,6543,3491,591,2762,27,1,0,0,110,20,90,3052,1111,17,0,0,0,1761,163,0,4171,18,0,0,0,51,0,87,0,82,36,156,21,118,153,82,1329,93,385,648,395,266,241,0,10
733,"Census Tract 8214.01, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:821401",3862,1925,107,207,147,28,30,0,0,218,3862,3420,56,3229,0,0,0,0,135,12,123,442,351,0,0,0,0,91,0,0,2638,111,0,0,0,0,37,0,27,31,35,39,10,23,41,139,564,40,197,657,168,263,202,54,0
734,"Census Tract 8201.04, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:820104",4182,2037,179,129,115,75,80,28,58,84,4182,3369,3091,193,0,28,0,0,57,0,57,813,746,17,15,0,0,10,25,0,2873,0,0,0,0,0,0,0,9,9,0,32,36,45,27,39,849,69,132,496,137,663,221,42,67
735,"Census Tract 8202.01, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:820201",8171,3972,106,338,409,88,39,39,0,101,8171,7144,6371,57,0,540,0,7,169,0,169,1027,532,0,0,0,0,465,30,0,6205,69,0,0,76,0,0,0,0,0,0,17,0,21,90,16,1016,58,473,655,407,1800,852,364,291
736,"Census Tract 8216, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:821600",4574,2095,102,91,166,171,75,38,29,24,4574,3636,1701,1781,0,0,0,28,126,0,126,938,690,0,0,0,0,212,36,12,3053,32,0,0,0,0,2,0,0,71,0,57,19,44,51,18,890,102,175,601,174,546,160,21,90
737,"Census Tract 8217, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:821700",4860,2324,98,243,319,88,26,19,0,114,4860,4820,3888,914,0,0,0,0,18,0,18,40,25,0,0,0,0,15,0,0,3190,0,0,0,0,0,0,0,0,7,0,53,0,35,40,17,586,34,203,563,205,951,354,108,34
738,"Census Tract 8221.02, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:822102",4779,2000,57,92,95,57,13,0,0,116,4779,3010,2230,623,0,61,0,0,96,0,96,1769,901,35,0,15,0,648,170,128,3589,153,0,0,64,0,3,0,49,4,1,18,26,45,89,82,958,134,141,518,339,406,433,95,31
739,"Census Tract 2226, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:222600",1517,724,47,50,26,20,0,9,0,44,1517,948,800,75,0,55,0,0,18,5,13,569,392,0,6,0,0,113,58,10,1160,13,0,0,5,0,5,0,0,26,0,0,32,5,0,39,120,0,63,125,106,451,119,18,33
740,"Census Tract 2308, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:230800",1359,605,84,43,34,23,0,0,6,41,1359,179,153,26,0,0,0,0,0,0,0,1180,408,28,12,0,0,691,41,41,840,23,0,0,14,12,6,10,11,35,0,51,32,2,18,36,158,76,33,152,44,67,53,7,0
741,"Census Tract 2407, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:240700",1652,915,48,52,88,9,9,0,13,71,1652,823,532,151,0,67,0,13,60,0,60,829,726,15,0,0,0,54,34,6,1113,16,0,0,0,6,0,11,0,18,0,31,5,22,19,28,214,11,18,66,103,319,158,34,34
742,"Census Tract 2410, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:241000",2220,1141,79,82,104,33,12,8,0,70,2220,1141,685,401,0,49,0,0,6,0,6,1079,584,53,0,9,0,413,20,20,1419,46,0,0,4,11,11,23,0,55,13,21,37,32,39,12,194,12,73,134,104,403,171,19,5
743,"Census Tract 2411, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:241100",3904,2108,150,77,71,66,19,21,0,57,3904,2394,1786,334,0,149,0,37,88,0,88,1510,795,70,0,25,0,400,220,220,2910,32,0,0,0,0,68,17,0,33,0,0,0,0,35,38,449,71,46,313,163,1271,239,93,42
744,"Census Tract 2420, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:242000",5156,2716,180,86,67,77,0,0,28,185,5156,3569,2642,616,0,184,0,0,127,0,127,1587,379,0,0,0,0,1165,43,43,4031,71,0,0,0,14,0,0,38,153,46,23,0,15,0,275,292,91,139,564,105,1567,514,93,31
745,"Census Tract 2421, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:242100",3803,2112,142,80,40,23,23,30,38,140,3803,2954,2614,37,0,203,0,0,100,0,100,849,467,11,0,0,0,313,58,27,3013,78,0,0,0,0,10,0,0,0,20,0,0,0,0,26,272,7,9,123,64,1535,617,178,74
746,"Census Tract 2506, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:250600",4068,1811,52,111,46,87,89,10,42,87,4068,3611,70,3436,0,66,0,0,39,0,39,457,124,14,0,0,0,276,43,43,2931,34,0,0,0,0,0,0,0,46,0,151,71,74,188,73,949,50,197,420,213,275,160,30,0
747,"Census Tract 2511, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:251100",4103,1679,88,197,51,66,93,21,0,62,4103,3681,79,3602,0,0,0,0,0,0,0,422,75,32,0,0,0,284,31,31,2793,29,0,0,1,0,9,0,19,22,65,79,52,64,206,119,1096,106,96,469,165,155,24,7,10
748,"Census Tract 2520, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:252000",5738,2366,52,153,246,116,30,130,0,130,5738,5678,78,5581,0,0,0,0,19,0,19,60,60,0,0,0,0,0,0,0,3711,91,0,0,0,0,0,4,0,0,0,141,4,93,367,0,1339,173,273,562,317,232,115,0,0
749,"Census Tract 2601, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:260100",1249,549,17,54,21,31,6,6,0,0,1249,1221,137,1071,0,0,0,0,13,0,13,28,7,13,0,0,0,8,0,0,825,9,0,0,0,0,0,5,0,0,0,23,11,87,57,31,267,64,37,132,35,60,7,0,0
750,"Census Tract 2607, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:260700",1774,754,133,68,66,50,23,27,0,14,1774,1709,49,1622,4,0,0,0,34,0,34,65,0,0,0,0,0,65,0,0,927,11,0,0,0,0,0,0,0,1,0,29,40,78,57,19,289,23,40,230,63,27,20,0,0
751,"Census Tract 2713, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:271300",1261,580,54,39,139,38,8,18,25,40,1261,1261,0,1241,0,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,561,15,0,0,0,0,0,0,0,0,0,0,8,0,57,20,225,10,12,119,27,45,12,0,11
752,"Census Tract 817, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:081700",3487,1720,85,0,0,0,0,0,0,94,3487,3303,2563,83,0,493,0,0,164,15,149,184,106,0,52,0,0,10,16,0,3039,0,0,0,0,0,0,0,0,0,0,16,0,0,0,40,20,40,93,76,54,1435,911,308,46
753,"Census Tract 1001, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:100100",5498,2657,180,140,175,64,15,20,21,80,5498,4981,4835,1,0,102,0,14,29,0,29,517,517,0,0,0,0,0,0,0,3967,15,0,0,0,0,0,0,0,15,0,163,14,62,38,0,818,133,325,442,268,1147,423,102,2
754,"Census Tract 1005, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:100500",5492,2561,69,160,262,60,66,20,0,66,5492,5182,4681,17,0,122,25,76,261,0,261,310,148,0,54,0,0,38,70,17,3881,47,0,0,0,0,0,0,30,16,2,16,0,81,15,136,659,64,198,643,356,1025,461,60,72
755,"Census Tract 1301, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:130100",5327,2421,224,194,220,150,13,43,50,9,5327,5043,3400,152,6,1403,0,0,82,0,82,284,275,0,0,0,0,9,0,0,3800,124,0,0,0,0,0,0,0,40,0,51,52,85,12,95,764,136,189,406,154,1192,359,51,90
756,"Census Tract 1402, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:140200",6228,3055,143,112,131,23,240,98,101,319,6228,3577,2074,292,2,1061,41,0,107,29,78,2651,1843,9,0,0,0,766,33,33,3617,131,0,0,0,61,13,0,20,352,0,91,0,0,12,164,689,235,148,338,205,742,329,48,39
757,"Census Tract 1405, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:140500",4237,2118,233,150,171,32,43,0,33,75,4237,2292,1040,140,0,1112,0,0,0,0,0,1945,1173,50,0,11,0,686,25,25,2833,97,23,0,0,19,10,29,0,80,42,48,28,18,38,37,630,145,107,392,173,659,190,60,8
758,"Census Tract 1603, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:160300",3834,1783,143,57,44,20,1,31,11,28,3834,3181,2257,253,39,431,0,0,201,56,145,653,481,0,0,10,0,139,23,23,3102,40,0,0,0,0,25,0,26,0,0,21,11,8,10,41,560,96,138,519,201,929,359,90,28
759,"Census Tract 1608, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:160800",5164,2715,156,110,78,67,33,0,98,126,5164,2554,1862,53,0,528,0,6,105,0,105,2610,1937,0,0,10,26,605,32,32,3594,165,0,0,0,16,60,12,14,36,38,78,35,37,46,105,736,50,149,594,248,877,278,20,0
760,"Census Tract 8294.01, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:829401",1153,573,42,50,13,14,17,31,0,24,1153,1046,16,1003,7,0,0,0,20,0,20,107,43,0,0,0,0,59,5,0,827,27,0,0,0,0,0,0,26,0,25,0,7,71,52,46,192,0,72,93,53,105,50,8,0
761,"Census Tract 408, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:040800",1813,906,86,47,34,7,7,5,0,8,1813,1645,1337,70,0,112,0,0,126,0,126,168,117,0,0,10,0,41,0,0,1483,37,0,0,0,0,0,0,15,0,0,10,11,0,26,63,103,15,28,131,82,560,291,87,24
762,"Census Tract 2229, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:222900",926,495,27,68,31,12,34,16,4,25,926,237,146,84,7,0,0,0,0,0,0,689,492,24,0,0,0,163,10,10,526,29,0,0,0,0,0,0,9,6,9,30,6,9,4,7,162,18,36,40,81,44,33,0,3
763,"Census Tract 302, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:030200",5103,2557,74,87,86,71,46,17,17,118,5103,4519,3899,318,2,218,0,12,70,0,70,584,279,0,0,27,0,246,32,32,4157,28,0,0,0,0,0,73,0,25,0,4,2,18,125,44,387,18,151,535,225,1232,991,232,67
764,"Census Tract 611, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:061100",1421,839,43,14,19,6,0,0,29,280,1421,1393,1289,29,0,70,0,0,5,5,0,28,28,0,0,0,0,0,0,0,900,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,77,32,513,187,44,29
765,"Census Tract 2832, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:283200",1587,700,25,31,12,8,0,54,32,77,1587,1466,757,328,0,319,0,20,42,0,42,121,58,0,30,0,0,6,27,0,986,16,0,0,0,0,0,0,8,5,0,0,0,0,20,0,88,26,7,28,29,357,206,87,109
766,"Census Tract 4914, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:491400",3221,1526,280,102,125,26,37,43,63,105,3221,3145,90,3038,0,0,0,0,17,0,17,76,5,41,0,0,0,0,30,30,1801,4,0,0,0,0,0,0,0,0,0,8,20,114,83,44,485,129,55,460,107,208,71,13,0
767,"Census Tract 5502, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:550200",2861,1285,96,168,99,14,27,0,61,21,2861,1148,1123,25,0,0,0,0,0,0,0,1713,1506,0,0,31,0,176,0,0,1839,13,0,0,0,0,0,0,0,46,0,11,10,47,0,40,553,118,98,338,175,258,132,0,0
768,"Census Tract 8274, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:827400",4235,1800,38,116,34,64,106,72,44,239,4235,3631,80,3475,0,65,0,0,11,0,11,604,216,13,0,0,0,320,55,24,2887,16,0,0,6,0,0,0,6,0,0,70,43,152,121,112,994,154,288,541,177,159,34,0,14
769,"Census Tract 308, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:030800",4376,2027,57,128,12,61,19,0,0,57,4376,3767,3127,167,0,400,0,0,73,0,73,609,366,13,0,0,0,203,27,0,3590,61,0,0,0,0,8,0,0,12,0,6,31,25,75,38,465,34,21,165,126,1306,762,339,116
770,"Census Tract 505, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:050500",6311,3102,393,317,164,103,80,33,0,44,6311,5893,5259,45,0,202,0,0,387,0,387,418,369,0,0,0,0,49,0,0,4199,0,0,0,0,0,2,0,0,5,0,24,0,2,0,172,404,18,36,347,120,1852,859,337,21
771,"Census Tract 6304, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:630400",7317,3825,345,337,300,182,146,92,119,233,7317,457,431,26,0,0,0,0,0,0,0,6860,3014,17,0,0,0,3829,0,0,3865,181,0,0,0,77,9,50,44,364,104,342,219,185,101,128,1113,88,73,366,135,188,89,9,0
772,"Census Tract 6703, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:670300",1034,512,22,31,33,7,16,0,2,36,1034,870,20,820,0,4,0,26,0,0,0,164,87,0,0,0,0,77,0,0,745,19,0,0,0,0,0,0,0,0,0,41,16,22,27,13,269,7,60,141,63,49,9,0,9
773,"Census Tract 6810, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:681000",2458,1026,28,25,77,36,37,0,13,35,2458,2458,31,2390,0,0,0,27,10,0,10,0,0,0,0,0,0,0,0,0,1862,62,0,0,0,0,0,0,0,6,6,66,60,74,175,58,504,39,74,453,128,121,25,11,0
774,"Census Tract 7102, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:710200",4925,2208,272,258,123,131,73,0,21,43,4925,4763,120,4590,0,53,0,0,0,0,0,162,60,25,0,0,0,0,77,0,3065,20,0,0,0,0,0,8,0,0,18,35,47,96,74,148,884,142,288,717,212,215,104,57,0
775,"Census Tract 7703, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:770300",6946,3651,380,148,183,96,22,0,59,183,6946,6199,5555,86,0,515,0,13,30,0,30,747,693,0,0,0,0,37,17,0,5106,127,0,0,0,0,0,0,0,67,0,11,50,34,35,135,1405,71,246,892,613,877,492,32,19
776,"Census Tract 8030.07, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:803007",4791,2335,74,93,105,133,0,45,0,123,4791,4489,3921,31,0,414,0,37,86,0,86,302,70,0,0,31,0,201,0,0,3688,60,0,0,0,0,0,0,0,0,35,14,32,0,21,69,637,39,288,218,147,1455,522,122,29
777,"Census Tract 8164.02, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:816402",4256,2090,238,270,298,85,45,3,22,54,4256,870,653,217,0,0,0,0,0,0,0,3386,1664,10,36,0,0,1667,9,9,2539,101,0,0,0,0,23,20,60,370,20,52,123,0,69,106,594,163,62,356,149,215,19,30,7
778,"Census Tract 3514, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:351400",1939,947,166,94,107,34,0,0,28,40,1939,1907,142,1710,0,48,0,0,7,0,7,32,5,0,27,0,0,0,0,0,1161,0,0,0,0,0,0,0,0,0,21,7,29,23,94,53,314,111,95,139,63,148,42,18,4
779,"Census Tract 4212, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:421200",1497,718,8,76,86,47,0,29,8,17,1497,1481,0,1464,17,0,0,0,0,0,0,16,0,0,0,0,0,16,0,0,934,8,0,0,0,0,0,14,0,0,0,18,44,31,13,40,223,50,89,133,136,89,41,5,0
780,"Census Tract 4912, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:491200",2097,1017,96,112,57,31,22,0,21,40,2097,2074,11,1938,0,34,0,91,0,0,0,23,4,6,0,0,0,13,0,0,1429,16,0,0,0,0,0,0,7,5,0,6,11,55,38,11,362,43,59,356,161,157,110,23,9
781,"Census Tract 8054.01, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:805401",3856,1957,59,102,140,102,0,17,0,89,3856,3523,2959,146,0,298,0,0,120,21,99,333,326,0,0,0,0,7,0,0,3013,110,0,0,0,0,26,0,14,6,6,61,50,82,27,48,712,72,270,312,225,730,215,47,0
782,"Census Tract 3501, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:350100",2239,897,16,11,0,0,0,7,0,103,2239,2140,132,1094,6,818,0,0,90,0,90,99,54,0,0,0,0,45,0,0,1858,0,0,0,0,0,0,0,0,0,0,0,20,0,7,0,71,19,42,331,115,646,448,90,69
783,"Census Tract 627, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:062700",2770,1623,122,82,50,75,116,29,0,134,2770,2553,2414,0,18,75,0,0,46,0,46,217,181,0,0,0,0,31,5,5,1888,7,0,0,0,0,7,0,0,12,0,49,3,0,0,0,71,0,52,183,58,787,431,162,66
784,"Census Tract 8036.06, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:803606",9177,4974,460,507,407,208,33,0,10,337,9177,3367,2290,147,0,908,0,0,22,0,22,5810,1077,0,44,0,0,4476,213,213,5279,82,16,0,0,0,45,41,0,482,174,596,56,159,30,84,1177,80,265,512,417,650,371,32,10
785,"Census Tract 8016.05, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:801605",5436,2612,90,132,213,178,17,0,0,38,5436,5265,4428,1,0,750,0,0,86,0,86,171,118,0,0,0,0,53,0,0,4190,52,0,0,0,2,2,0,0,0,9,34,13,0,19,67,251,17,56,574,134,1487,790,488,195
786,"Census Tract 6707, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:670700",1140,536,41,31,63,13,15,20,0,0,1140,1100,1,1091,0,0,0,0,8,8,0,40,20,0,0,0,0,0,20,20,859,0,0,0,0,0,0,0,0,0,23,0,46,31,5,9,361,62,35,212,41,5,29,0,0
787,"Census Tract 8074, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:807400",6922,3354,215,233,291,143,38,72,117,154,6922,5622,3148,615,30,1492,0,0,337,185,152,1300,1037,0,116,0,0,103,44,44,4601,145,0,0,0,0,0,25,62,10,0,217,0,37,129,56,665,262,221,426,507,1181,429,141,88
788,"Census Tract 8076, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:807600",6202,2967,51,139,136,122,124,24,43,121,6202,5707,2718,413,0,2082,0,0,494,116,378,495,372,0,0,18,0,10,95,95,4592,156,0,0,0,0,22,0,0,25,0,165,1,33,65,74,952,96,300,454,329,1353,499,68,0
789,"Census Tract 8079, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:807900",4148,2085,134,168,115,119,0,0,23,41,4148,4004,2705,0,22,1256,0,0,21,0,21,144,99,0,0,0,0,45,0,0,3097,119,0,0,0,12,0,32,3,45,0,0,14,0,21,11,484,16,96,345,120,1013,364,330,72
790,"Census Tract 8080.01, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:808001",3675,1809,83,99,83,86,142,0,6,8,3675,3474,2027,148,0,1101,0,0,198,0,198,201,138,0,0,0,0,45,18,18,2678,19,0,0,0,9,0,11,11,0,0,43,17,19,70,44,340,104,94,353,153,830,340,160,61
791,"Census Tract 8081, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:808100",3604,1441,16,27,27,39,0,18,23,10,3604,3335,2751,190,10,365,0,0,19,0,19,269,241,0,0,0,0,21,7,7,3273,37,0,0,0,0,0,0,15,0,2,92,70,73,71,68,846,183,214,430,238,732,154,21,27
792,"Census Tract 8186, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:818600",4880,2468,179,217,117,152,20,0,0,165,4880,4056,3556,438,0,43,0,0,19,0,19,824,697,0,0,0,0,104,23,0,3345,18,0,0,0,0,0,0,0,26,15,44,59,30,8,50,296,60,153,459,640,858,474,125,30
793,"Census Tract 8197, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:819700",5769,2899,183,325,362,134,62,15,13,49,5769,5667,5432,29,0,141,0,0,65,0,65,102,84,0,5,0,0,13,0,0,3569,0,0,0,0,0,0,0,0,0,7,0,8,0,0,12,280,39,79,149,135,1571,828,413,48
794,"Census Tract 8198.02, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:819802",2649,1316,117,96,151,77,15,8,0,33,2649,2477,2416,11,0,50,0,0,0,0,0,172,112,0,6,0,0,23,31,23,1770,0,0,6,0,0,0,0,0,0,14,0,0,0,5,0,118,0,82,105,65,771,433,145,26
795,"Census Tract 8201.03, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:820103",4265,2110,160,208,75,27,70,17,48,46,4265,3074,2872,106,0,70,0,0,26,0,26,1191,1072,0,0,0,0,112,7,7,2939,0,0,0,0,9,0,6,0,0,26,47,10,38,26,110,711,137,176,515,151,599,224,93,61
796,"Census Tract 8207, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:820700",6775,3448,348,240,287,26,125,0,27,154,6775,3195,2759,28,0,179,0,0,229,53,176,3580,1966,0,0,0,0,1441,173,173,4512,119,0,0,0,0,18,0,26,86,0,62,0,123,293,72,1044,238,286,1085,454,408,143,17,38
797,"Census Tract 8227.01, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:822701",4556,2208,313,248,127,15,31,85,14,45,4556,3282,2759,409,0,78,0,16,20,0,20,1274,684,0,0,0,0,460,130,91,3172,48,0,0,0,0,0,0,0,0,0,0,0,16,0,105,982,92,142,488,221,773,225,27,53
798,"Census Tract 8230.01, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:823001",6272,3135,659,366,116,80,59,34,0,120,6272,5219,3767,1173,0,202,0,0,77,0,77,1053,630,0,0,0,0,423,0,0,4012,61,0,0,5,0,17,0,45,62,0,79,52,42,47,142,1333,220,266,758,152,504,201,20,6
799,"Census Tract 8230.02, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:823002",5830,2871,217,148,162,53,45,0,83,14,5830,5282,4642,309,0,158,0,0,173,0,173,548,462,0,0,0,4,26,56,9,4082,38,0,0,0,0,18,0,18,0,0,23,22,23,55,196,1496,68,361,744,391,390,176,63,0
800,"Census Tract 8231.01, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:823101",4414,2104,160,73,140,44,77,26,21,86,4414,4172,3929,148,0,42,0,0,53,0,53,242,222,0,0,0,0,20,0,0,2873,37,0,0,0,0,0,0,0,18,0,24,60,26,47,145,915,141,329,414,243,346,124,0,4
801,"Census Tract 8233.02, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:823302",6374,3121,273,254,191,65,82,0,75,188,6374,5223,2732,2295,27,0,0,0,169,0,169,1151,666,0,0,0,0,485,0,0,4228,58,0,0,0,0,0,0,22,44,14,0,0,145,174,146,1153,272,295,1001,293,503,89,0,19
802,"Census Tract 8190, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:819000",4513,2095,117,117,304,99,39,42,0,41,4513,4279,4262,9,0,0,0,0,8,8,0,234,150,0,0,0,0,53,31,21,2951,19,0,0,0,0,0,0,0,8,0,0,0,42,0,8,275,13,136,159,57,1184,746,243,61
803,"Census Tract 8193, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:819300",2753,1349,160,86,74,55,33,14,17,43,2753,2006,1773,178,0,36,0,0,19,0,19,747,370,0,0,0,0,274,103,103,1818,0,0,0,0,26,0,0,0,14,0,0,0,27,14,31,480,67,181,269,170,301,189,38,11
804,"Census Tract 8204, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:820400",5992,3140,298,278,325,186,103,9,30,160,5992,1473,595,774,0,83,0,0,21,0,21,4519,3164,30,13,0,0,1312,0,0,3602,111,0,0,0,40,20,65,57,340,0,187,152,148,89,79,1016,92,74,586,221,268,44,10,3
805,"Census Tract 8208, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:820800",4220,2155,132,195,192,103,111,0,53,150,4220,2013,1747,201,0,48,0,0,17,0,17,2207,1278,22,0,0,0,862,45,45,2575,39,0,0,0,0,8,10,0,89,11,61,27,28,36,91,1055,138,188,367,165,211,45,4,2
806,"Census Tract 1701, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:170100",1805,826,19,12,19,0,9,0,12,24,1805,1619,1398,125,0,96,0,0,0,0,0,186,123,0,0,0,0,63,0,0,1613,31,0,0,0,0,0,0,10,15,10,34,20,55,36,70,392,59,115,274,81,256,117,13,25
807,"Census Tract 1707, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:170700",2941,1432,65,52,100,75,20,51,13,23,2941,2373,2070,9,0,294,0,0,0,0,0,568,364,0,0,0,0,140,64,0,2072,57,0,0,0,0,0,0,0,0,8,25,18,7,3,71,657,65,137,363,148,384,121,0,8
808,"Census Tract 1901, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:190100",2534,1252,95,115,122,91,23,27,9,26,2534,413,266,41,0,91,0,0,15,0,15,2121,795,0,0,0,0,1236,90,90,1639,69,6,0,11,0,25,19,0,206,19,59,74,10,17,79,397,103,108,168,76,137,43,5,8
809,"Census Tract 2205, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:220500",2552,1183,118,27,0,0,22,0,4,40,2552,2077,1806,90,0,106,0,0,75,0,75,475,387,24,0,10,0,43,11,0,2042,3,0,0,0,0,0,0,0,10,0,0,0,0,5,45,274,45,13,121,55,930,415,61,65
810,"Census Tract 2227, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:222700",2692,1260,110,106,81,86,40,5,15,46,2692,1200,843,296,10,27,0,0,24,0,24,1492,1314,5,31,0,0,116,26,9,1700,75,0,0,0,0,0,11,0,27,0,21,8,18,61,45,455,33,41,215,100,420,128,8,34
